337	这套二套的话可以贷款多少呢
338	什么学校
339	付款方式好最低什么价格？
340	我周末正好去惠州玩，顺便看看房子
341	哦，那个155万好久能看呢？
342	证在手还是抵押？
343	这是读啥学校啊
344	实际空间差不多？
345	这套房子什么时候可以看
346	什么时候能看
347	毛坯呀
348	送点家具才行
349	精装修满五唯一
350	什么时候能够看房呢？
351	业主底价多少
352	价格可以谈多少了，17000房东卖不卖
353	前几套590多吧
354	价格还能谈吗
355	这个今天能看吗
356	这个房子有增值税没有
357	2000万能下来？
358	可以看下吗
359	价钱能有多大空间
360	毛坯还是精装？
361	约到的话，我今天用空可以看看
362	这个装修怎么样
363	其他费用还有哪些？还有议价空间吗？
364	请问增值税是卖方承担吗？
365	有毛坯吗
366	两个能都看吗
367	可以去看看
368	有高税吗
369	这会躺着想看看房
370	得周末了，我先选几套相中的，集中看一下
371	嗯！价位多少？有房产证么
372	您好，我正在看梧桐公馆的房子
373	这个房子可以看吗
374	这套房子方便看吗？
375	房价是不是要降
376	公积金能用吗
377	能看吗
378	这个是不是一期的
379	房价可谈吗？
380	三楼是不是挡光
381	能看房吗
382	有学校么 附近？
383	对口的是哪个中学
384	好谈是能谈多少点？
385	看一下嘛
386	我想问下这个房子朝马路吗？
387	不能贷款是吧
388	18年的房子，税高吗
389	能看一下吗
390	能看吗
391	你的意思是阳台就是露台对吧。好像阳台那边靠马路呀。
392	而且没什么议价空间
393	您好，请问这个房子周边有哪些学校？
394	您好，请问这个户型有啥优缺点
395	房东贷款情况怎么样
396	临南大街？
397	怎么会还在降价
398	能带看吗
399	方便看房吗
400	你不是说有装修好的可以看一下吗
401	这套房源价格还有优惠空间么？
402	您好，我想咨询#汇侨新城东区#小区
403	是要考虑后续的配套
404	这个房子满两年是多少税啊
405	这套房源价格还有优惠空间吗？
406	您好，请问这个户型有啥优缺点
407	您好，请问这个房子周边有哪些学校？
408	中学呢
409	什么时候能够看房呢？
410	这个可以看？
411	有税吗
412	几楼的影响采光吗
413	房子过两年？
414	我了解了一阵子，准备今年换大房子呢
415	能现场看了吗
416	最低多少钱
417	这个有证么
418	有些还可以签个合同，等证满在过户给是
419	这是几期的
420	您好，我想了解紫罗兰家苑即将上架的2室房源报价。
421	这套房源价格还有优惠空间吗？
422	您好，请问这个房子周边有哪些学校？
423	今天能看吗
424	什么时候能够看房呢？
425	这套什么时候满两年，或者说六期的房子什么时候满两年
426	您好，请问这个户型有啥优缺点
427	都有房产证嘛？
428	这在南区还是北区
429	这个采光是不是不怎么样
430	您好，我正在看卓越世纪中心的房子
431	明天能看吗
432	那么我想一下。再降点价能够卖出去吗
433	河沿里是昆明路么
434	过两年了吗
435	大唐和颐和主要在坡上生活配套不行
436	您好，请问周边配套怎么样
437	小区大吗？
438	什么时候能够看房呢？
439	有营业税吗
440	那税费很高
441	贷款最多能贷多少年
442	保利的今晚可以看吗
443	周围环境安静吗
444	这个房子是带全屋家电吗？
445	税费情况是怎样的
446	现在可以看吗
447	能看么？
448	你好，产权几年了
449	你就告诉我可以谈的空间吧在5-10万，还是10-20万
450	是小区第几期的房子？
451	165万这个价格可以商量？
452	会挡光吗
453	议价空间大吗？
454	房主报价最低多少？
455	价格合适就过去看房子
456	这个什么时候去看看
457	您好，我想咨询畔山御景花园小区
458	什么时候能够看房呢？
459	您好，能帮我详细介绍下源升金锣湾么
460	您好，请问这个户型有啥优缺点
461	其他费用还有哪些？还有议价空间吗？
462	这套房子什么时候可以看？
463	能看吗？
464	90万能谈不？
465	税费高吗？
466	还没，今晚可以看吗？装修咋样？
467	新修的学校嘛
468	业主最低啥价位可以出啊
469	这个小区叫什么名？学校是哪的
470	可贷款吗？
471	其他费用还有哪些？还有议价空间吗？
472	我想看下这套
473	什么时候能够看房呢？
474	对的，这套的话有空间吗
475	在吗，我想看一下房
476	价位还能谈吗
477	什么时候能够看房呢？
478	可以看房吗
479	您好，请问这个房子周边有哪些学校？
480	光线遮挡严重吗
481	采光怎么样？
482	一期还是二期
483	您好，请问这个户型有啥优缺点
484	华苑小区的能看不
485	中间户哈
486	不是向阳路新飞大道交叉口吗
487	如果这个空间大
488	可以看房吗
489	海杨城现在有什么可以看的
490	这个房子下降的空间有多大
491	价格还能谈到多少
492	啥时候能看房？
493	带家具吗
494	这套是装了吗
495	还有那一套可以看
496	没有友情价吗
497	这个也谈过价格么
498	这套最低多少钱？
499	这个小区附近生活配套
500	几楼 挡光吗
501	能看嘛？
502	采光好嘛
503	边户还是中户？
504	我现在说的不是税
505	额这个小区生活配套完善吗是小高层？
506	是临街的吗？
507	这套采光如何
508	那个房子上午能看嘛，
509	这不是百家湖小学？
510	这个房子今天下午能看吗
511	这套房子能看吗
512	什么时候能够看房呢？
513	中学呢
514	什么时候能看
515	可以，到时候看房，我再留电话
516	这套房源价格还有优惠空间么？
517	学区呢
518	此房是什么情况？
519	满几年了
520	什么时候能够看房呢？
521	什么时候能够看房呢？
522	三楼挡光吗
523	明天方便看房吗
524	一起看
525	有精装修的吗
526	有房子可以看吗
527	附近能有h吗户型
528	价格能下多少
529	采光受影响吗？
530	您好，我想咨询永兴小区小区
531	满几年了
532	初中呢
533	前面有业主还价到多少
534	请问首付和贷款是多少？
535	什么学位。
536	可以去看吗
537	周围配套如何
538	现在可以看房吗
539	可以看房吗
540	价格有没有的谈
541	什么时候能够看房呢？
542	房间内家具这些房东都搬走了吗
543	这套房子可以公积金贷款吗
544	你发的事是几期？
545	哪里能搜到
546	这套房源价格还有优惠空间吗？
547	这个房子有优惠么
548	全款？
549	这房子有房产证吗？
550	首付多少
551	这套房源价格还有优惠空间吗？
552	多久满
553	西湖郡有毛坯吗
554	哦，可以异地贷款吗？
555	什么时候能够看房呢？
556	这套房源价格还有优惠空间吗？
557	房子在几期呢
558	什么时候能够看房呢？
559	嗯，到时候看看
560	有房本的吗
561	什么学校
562	能看房吗
563	这三个下午能不能看？
564	什么时候能够看房呢？
565	这套可以，可以去现场看看么？
566	想问一下能上科钟英中学的小区有哪些？
567	最低价多少
568	在哪里
569	现在最低能多少钱？
570	您好，我正在看金科双楠天都的房子
571	什么时候方便看看
572	这个大体价格能有多少啊
573	这房子是80年代的吧，还能贷款吗
574	税费下来多少?
575	这个房子进去是不是全部需要重新装修
576	那就是还有个税？
577	大概什么时候可以看房？
578	你没有把配套学位发给我
579	请问在哪个位置
580	靠近，广场这边吗？
581	这套房源价格还有优惠空间么？
582	满几年了
583	能不能看
584	啥时候能看
585	今天能看吗
586	您好，我正在看华林紫微小区的房子
587	一期还是二期
588	其他费用还有哪些？还有议价空间吗？
589	看房方便吗？
590	那是什么时候办的证？
591	最低到手(我)是多少？
592	什么时间能看呢？
593	有遮挡吗
594	在哪里
595	太阳城花园的房子怎么样的？
596	这个靠高铁或者马路吗
597	其他费用还有哪些？还有议价空间吗？
598	什么时候能够看房呢？
599	什么时候能够看房呢？
600	您好，请问这套房源首付是多少？
601	对这个房子很感兴趣。
602	这个是几号院的
603	这套房源价格还有优惠空间吗？
604	您好，请问这个房子周边有哪些学校
605	这套房子中年能看吗
606	明天可以看吗？
607	还能再低么
608	您好，请问这个房子周边有哪些学校？
609	是简单装修了吗
610	学区是哪的呀
611	读什么中学
612	买它要交多少税
613	这个房子400万能卖吗
614	嗯，谢谢，六十多万是不含家私的对吗
615	靠河边吗？
616	600万能谈下来吧
617	你好，我对这套房源感兴趣，请问什么时候能有 VR 看房啊？
618	税是怎么算？
619	这个房子可以看看么
620	您好，请问随时可以带看吗
621	可以去看看吗
622	您好，请问这个房子周边有哪些学校？
623	一期还是二期嘛？
624	你现在方便么？
625	好，能看房最好
626	那什么户型最贵呢？
627	有证吗？
628	首付要多少？
629	就是没有降价幅度？
630	周六能看嘛
631	多少钱能卖？768？
632	是第几期啊
633	能看房哈
634	房东现在底价多少
635	首付几成？
636	是不是不满两年
637	方便看不喃
638	下次来一起看了
639	你好，产证什么时候满是2年
640	两套一起看
641	这个小区40多平的房子是精装的吗
642	可以看房吗
643	能不能看成交的精装修？
644	这个可以看房吗
645	为什么没有产证呀
646	农业银行怎么样？
647	什么时候能够看房呢？
648	只有一个契税吗
649	现在看房是不是都不方便？
650	什么时候可以看房
651	底价多少
652	也不知道业主心里价位？
653	这个房子价格还有没有少呢？
654	没有房产证是不是？
655	帮我看一下楼层高一点视线好一点的嘛？
656	全税啥意思
657	契税也包含了？
658	单间配套或者套一
659	今天能看房吗
660	请问学校是哪里
661	你知道蓝田新建的那个盘吗
662	今天能看房吗
663	采光好不好？
664	房子在几号院啊？
665	您好，我想咨询利景华庭小区
666	那装修那些送家电吗？
667	房子价格还有优惠吗
668	330能谈下来吗
669	都看看 一天能看完吧
670	是商贷20年吗？?
671	您好，请问这个户型有啥优缺点
672	最底价？
673	多少税呢
674	光线好吗
675	您好，我想了解闲湖城玉屏蓝湾即将上架的4室房源报价。
676	这边的房子有产证吗
677	是这个户型的啊？
678	首付多少
679	这首付多少呢？？
680	装好了吗
681	下午可以看房吗？
682	都是精装的吗？
683	初中，不是直接对口小学吗？
684	随时可看吧
685	这房子能看么
686	这套底价多少
687	最低多少呢
688	这个房子可以看吗
689	您能告诉我在什么位置吗
690	您好，我想了解保利壹号公馆即将上架的4室房源报价。
691	明天方便看房吗
692	那这套房还多个个税吗
693	这套房今天看得到不
694	旁边配套齐全吗
695	39是初中和高中都有吗
696	是1期的啥
697	这个价格还有谈吗？
698	什么学校
699	北京实验学校中学是个啥档次
700	明天能看房子吗
701	什么时间能看
702	能看吧
703	大约多钱的稅？
704	附近有什么配套设施
705	现在有时间看一下房吗
706	您好，请问这个户型有啥优缺点
707	现在最低多少？原来报1350
708	这个房子是不是不满五 还有很多税
709	靠马路吗？
710	有时间带我看龙城花园的房子吗
711	不是说430不卖吗？
712	这套房源价格还有优惠空间么？
713	哪个位置呢
714	最低多少呢
715	有时间看看
716	嗯，那可以看吗？
717	几楼有太阳照到房间吗
718	不靠路边吧
719	等下可以看房吗
720	看房吧
721	什么时候看房
722	到时候看看吧
723	一层的什么时间能看
724	对应的上那个小学呢
725	152那个可以看看
726	可以去看吗
727	阳光充足吗？
728	确定能看哈
729	哪的
730	哦哦 浐灞这边有什么好的中学学区房呢
731	可以看看吗
732	这个首付最低多少，二套
733	这个价格包含家具家电吗
734	这个是靠里面还是靠路边的
735	什么时候可以看房?
736	您好，我正在看经八路2号小区
737	可以看房吗？
738	能一起看水映蓝庭那套吗。
739	晚上有时间的话带我们看看传媒星城的房子吧
740	包括西区的也想看一下
741	刚刚看那个房子现在可以看不
742	装修怎么样
743	看房吗？
744	您好，我想看这套房子
745	到时候看看吧
746	哪个学校学区
747	您好，我想了解宝地东花园即将上架的3室房源报价。
748	您好，我正在看耀江五月花苑的房子
749	不满二的有税~
750	这个房子满几
751	新城靠近白银路和新城地铁站还有新盘吗
752	去了就多看下
753	业主底价多少？
754	等下可以看房吗
755	价格还有优惠不
756	等等 一起能看的时候一起去
757	什么时候能够看房呢？
758	产权回购了吗？过户有大税吗？
759	这套房源价格还有优惠空间么？
760	你那两套你心里有底 业主底价多少
761	彩光怎么样呀
762	其他费用还有哪些？还有议价空间吗？
763	有没有能看的，，
764	那二手房也是可以用公积金的是吧
765	什么时候的房子，有房产证？
766	最低价位是多少，带家电家具?
767	五楼不把边对吧？
768	50中是哪个五十中
769	不能便宜吗
770	最低什么价格
771	有高贷税和最少税大概交多少呢
772	您好，请问这个房子周边有哪些学校？
773	这个房子啥时候能看
774	什么时候能够看房呢？
775	因为好像没什么人看这房
776	现在看房方便吗？
777	棁什么情况
778	什么时候能够看房呢？
779	您好，我想了解温莎杰座即将上架的4室房源报价。
780	最好能去看看房子呗
781	这个房子有产权证吗
782	价格还能谈吗？
783	最低多少？
784	光线如何
785	有高税吗
786	今天下午想去看看这个房子，能不能看
787	是哪里的？
788	对口小学初中是哪里
789	什么时候能够看房呢？
790	房子还有按揭款么
791	今天能看吗
792	配套小学中学是哪个，??占用吗
793	什么时候能够看房呢？
794	其他费用还有哪些？还有议价空间吗？
795	这个小区好久满2年
796	那个房子最低点多钱
797	最低能优惠到多少
798	他这个拆和税比较高
799	现在能看看吗
800	265是含家具家电？
801	你好 在吗 我今天不忙 可以带我看一下房子吗
802	能少价？
803	再多约几套一起看
804	您先谈我诚意
805	有没有收益金
806	你说的那套房子，明天可以看吗？
807	哪一年买的
808	可以看看
809	这套是几号院的房子？
810	现在看房方便吗？
811	满几年了
812	其他费用还有哪些？还有议价空间吗？
813	看房吗
814	装的是不是中央空调
815	这是几期的房子
816	这对口什么学校
817	首付多少
818	您好！如何上传产证信息？
819	有房产证没
820	什么时候能够看房呢？
821	您好，我想咨询中海银海一号小区的成交房源
822	我见有的都带的家具，家具也带着一起卖吗？
823	满五还有个税啊？
824	什么时候能够看房呢？
825	价格能谈吗？
826	13楼方便的话看下吧
827	您好，请问这个户型有啥优缺点
828	看房方便吗
829	这是在哪里？是住宅还是？
830	这个房子是装修好了。还是在装修呢？
831	临街吗？
832	是靠马路第一排的吗
833	能看房吗
834	什么时候能够看房呢？
835	什么时候能够看房呢？
836	这附近哪个学校最好
837	这样的房子小区还有吗
838	是房东不肯降低价格吗
839	您好，请问这个房子周边有哪些学校
840	那你约约看，明天能不能看
841	现在能看不
842	可以看房吗
843	您好，请问这个房子周边有哪些学校？
844	什么时候能够看房呢？
845	把西边么
846	什么时候可以看？
847	价格有少不！？
848	有没有个人税
849	这周降了多少?
850	满五大税？逗呢？
851	什么时候能够看房呢？
852	这个房子看房比较方便嘛？
853	您好，请问这个户型有啥优缺点
854	周末吧，这个房子的楼栋位置怎么样，前后有遮挡吗
855	688带车位吗
856	哪里？
857	我就想了解一下 按首套的话 首付几成
858	底价多少？
859	房子对口什么学校？
860	有证啊
861	您好，我正在看碧海方舟的房子
862	您好，请问这个房子周边有哪些学校？
863	帮忙谈谈这个房子
864	视野开阔吗
865	毛坯？
866	过两年了吗
867	有大税吗
868	你把这几套情况搞清
869	租客不让看房呀
870	也对口万德小学吗？
871	你就说最低多钱，可以的话可以直接定
872	有个税吗？
873	几期
874	房主 心里价位多少 能否透漏一下
875	个税不是2吗
876	价格最低多少？几楼
877	带我看下吧
878	可以看房吗
879	可以组合贷吗
880	视野如何
881	满几年？
882	这是什么户型
883	税费高吗
884	有证？
885	西里东南北的三居今天可以看房吗？
886	带我看下房子
887	我想了解一下这套房子
888	能看吗
889	这套房源价格还有优惠空间吗？
890	靠马路了
891	价格最低多少
892	嗯，到时候能看的话一起看
893	您好，请问这个房子周边有哪些学校？
894	有几套可以看？
895	付款房子有什么要求呢
896	看房方便么
897	这个是没有装修的啊
898	满几年？
899	几F
900	好的，现在能看吗？
901	您好，请问周边配套怎么样
902	还能降不
903	新里程哪套能看
904	能看下吗
905	这个确定是三期？
906	什么时候能看
907	这一套方便看房吗
908	价格能谈多少
909	这套房源价格还有优惠空间么？
910	就是看中这个户型才问你最低多少
911	那带家私的什么价位
912	价格还能商量多少
913	什么时候能够看房呢？
914	不唯一还要都是税费呀
915	什么时候能够看房呢？
916	可以看房吗？
917	110万以內可以约一下
918	嗯 什么时候可以看
919	全款能低不
920	教育中学没有吧？
921	可以谈吗？
922	有装修吗？
923	你约吧，我带我老公一起，他没有看
924	这套房源价格还有优惠空间吗？
925	价格还能谈么
926	你这边带我看一下
927	您看今天什么时候去看房合适
928	靠路吗
929	不是讲看房子吗？
930	低价多少钱，
931	目前还有没有遮挡的两居室吗
932	对了，如果我买的话，最多能让多少
933	这个房子是哪里的
934	在哪
935	是那的？
936	您好，请问这个房子周边有哪些学校
937	什么时候能够看房呢？
938	南里能340左右？
939	看房方便吗？
940	您好，请问这个房子周边有哪些学校？
941	能看吗
942	明天能看吗
943	什么时候可以看房？
944	南北通透么
945	临街吗
946	刚下证？
947	能看房吗？
948	小学跟初中是哪所
949	价格可以少吗？
950	位置好吗
951	这套房源价格还有优惠空间吗？
952	证是什么时候满两年
953	什么时候方便看呢
954	可以看吗今天
955	能上学吗？什么学校
956	底价多少
957	没下房本呢是吧
958	什么时候能够看房呢？
959	这套房源价格还有优惠空间么？
960	可以看吗
961	这个房子有税吧
962	我也不能看一次陪着去一次
963	靠马路西边的吧
964	学区是哪里
965	这房子带装修嘛？
966	有证没得
967	哪里是阳光房？
968	能看么？
969	什么时候可以看房
970	您好，请问这个房子周边有哪些学校
971	只要9个点的税?
972	临街吗
973	您好，请问这个房子周边有哪些学校？
974	保养咋样？
975	临街吗
976	我想更详细的了解这个房子
977	价格还有余地吗？
978	您好，我想咨询中铁北城时代小区
979	什么中学和小学
980	哦，可以看吗
981	A区还是B区
982	什么时候看房
983	那看放不方便
984	这个房子什么情况啊
985	还能谈😂
986	哦哦那可以谈谈价格
987	好久可以看房
988	价格可谈吗，不需要家具
989	这套房源价格还有优惠空间么？
990	这是临街，靠南门的楼吧
991	可以带看一下这个房子吗
992	方便去看看吗
993	你看一下能不能带看
994	那就税少吧
995	看房方便吗
996	这个房子商贷不了了吧
997	房子现在什么情况
998	您好，请问这个户型有啥优缺点
999	这个有大税吗
1000	这个房子在哪？
1001	明天10.30能看？
1002	最低多少钱成交
1003	您好，我想咨询云熙雅苑小区
1004	采光如何
1005	现在能看房吗，疫情稳定吗
1006	415可以看一下
1007	啥时候能看
1008	我就怕他这个临街有噪音
1009	请问周围能上什么初高中
1010	什么时候能够看房呢？
1011	是否还有降价空间？
1012	您好，我想了解万科金色家园即将上架的2室房源报价。
1013	能看房子吗？
1014	可以看房吗？
1015	价格能谈吗？
1016	最低多少钱
1017	这套今天下午能看房吗
1018	哦哦附近配套咋样？
1019	那就多看看吧
1020	可以公积金贷款吗
1021	价格可谈吗？
1022	可以，什么时候方便看看
1023	这套房源有少没？
1024	想问问这房子在什么位置？
1025	周边咋样
1026	今天下午看房 可以吗
1027	这个可以一起看看
1028	这个采光怎么样
1029	现在能看吗
1030	120双税可以接受
1031	这个小区的小学和中学是啥
1032	13楼这个有大税么
1033	初中呢？
1034	那如何交易？
1035	他带家具吗？
1036	带什么学校学位
1037	什么小区，对应学校呢
1038	这个房子是哪个学校啊
1039	您好，我正在看绿城水晶蓝湾的房子
1040	能找上看看房子吗
1041	看房方便吗？
1042	看房方便吗
1043	能给我介绍下吗
1044	您好，我想咨询爱宜苑小区
1045	方便看房吗
1046	能看吗？
1047	你好，对口什么小学？
1048	可以看房吗，
1049	中间户
1050	家电一起的吗？
1051	反正聊上了，你了解那380 的房子吗
1052	还有空间？
1053	19楼税费多少钱？
1054	看到方便吗
1055	小学是什么学校？
1056	您好，我正在看家悦花园的房子
1057	装修了吗
1058	还能谈吗
